,channel_1,channel_2,commenter_1,commenter_2,overlap,ratio_1,ratio_2
11946,개죽이,크캣,270,139,2,0.007407407407407408,0.014388489208633094
11947,개죽이,클라스 TV,270,109,1,0.003703703703703704,0.009174311926605505
11948,개죽이,클레드탑신병,270,75,2,0.007407407407407408,0.02666666666666667
11949,개죽이,클레이clay,270,8,0,0.0,0.0
11950,개죽이,클킹,270,624,8,0.02962962962962963,0.01282051282051282
11951,개죽이,킬폭,270,61,2,0.007407407407407408,0.03278688524590164
11952,개죽이,탐 신,270,170,4,0.014814814814814815,0.023529411764705882
11953,개죽이,탑속사,270,61,2,0.007407407407407408,0.03278688524590164
11954,개죽이,탑솔러 최재우,270,19,1,0.003703703703703704,0.05263157894736842
11955,개죽이,탑트신 TV,270,0,0,0.0,
11956,개죽이,텅숏,270,198,3,0.011111111111111112,0.015151515151515152
11957,개죽이,텔론,270,2,1,0.003703703703703704,0.5
11958,개죽이,트강준,270,1354,16,0.05925925925925926,0.011816838995568686
11959,개죽이,트린장로,270,88,5,0.018518518518518517,0.056818181818181816
11960,개죽이,트페는 런닝왕,270,102,4,0.014814814814814815,0.0392156862745098
11961,개죽이,트페는 원딜이다,270,28,1,0.003703703703703704,0.03571428571428571
11962,개죽이,티아모티모 Youtube,270,39,0,0.0,0.0
11963,개죽이,파고 Phago,270,12,1,0.003703703703703704,0.08333333333333333
11964,개죽이,판창인생김판테,270,124,2,0.007407407407407408,0.016129032258064516
11965,개죽이,팻맨,270,258,4,0.014814814814814815,0.015503875968992248
11966,개죽이,페이즈킬러,270,6,1,0.003703703703703704,0.16666666666666666
11967,개죽이,포베,270,139,1,0.003703703703703704,0.007194244604316547
11968,개죽이,풋온,270,144,5,0.018518518518518517,0.034722222222222224
11969,개죽이,프라샤,270,562,8,0.02962962962962963,0.014234875444839857
11970,개죽이,프레이 TV,270,128,2,0.007407407407407408,0.015625
11971,개죽이,프로즌케이,270,511,7,0.025925925925925925,0.0136986301369863
11972,개죽이,프잔나,270,1,1,0.003703703703703704,1.0
11973,개죽이,프제짱,270,24,0,0.0,0.0
11974,개죽이,플루토,270,252,5,0.018518518518518517,0.01984126984126984
11975,개죽이,피넛TV,270,268,3,0.011111111111111112,0.011194029850746268
11976,개죽이,피닉스박,270,148,0,0.0,0.0
11977,개죽이,필이TV,270,303,8,0.02962962962962963,0.026402640264026403
11978,개죽이,핏빛계약,270,283,6,0.022222222222222223,0.02120141342756184
11979,개죽이,항심,270,45,2,0.007407407407407408,0.044444444444444446
11980,개죽이,해강고원딜,270,233,3,0.011111111111111112,0.012875536480686695
11981,개죽이,해녹YouTube,270,100,1,0.003703703703703704,0.01
11982,개죽이,해물파전TV,270,28,3,0.011111111111111112,0.10714285714285714
11983,개죽이,현금술,270,279,5,0.018518518518518517,0.017921146953405017
11984,개죽이,현솔,270,112,1,0.003703703703703704,0.008928571428571428
11985,개죽이,호진,270,703,10,0.037037037037037035,0.01422475106685633
11986,개죽이,호희Hohee Kayle,270,209,2,0.007407407407407408,0.009569377990430622
11987,개죽이,홍르,270,52,0,0.0,0.0
11988,개죽이,희성,270,266,1,0.003703703703703704,0.0037593984962406013
11989,갱맘TV,거남TV,192,137,2,0.010416666666666666,0.014598540145985401
11990,갱맘TV,견 인TV,192,16,1,0.005208333333333333,0.0625
11991,갱맘TV,견백Gyeon100,192,19,1,0.005208333333333333,0.05263157894736842
11992,갱맘TV,견제견제,192,392,5,0.026041666666666668,0.012755102040816327
11993,갱맘TV,고뇌 [Gotube],192,92,1,0.005208333333333333,0.010869565217391304
11994,갱맘TV,곰 하는 남자,192,804,10,0.052083333333333336,0.012437810945273632
11995,갱맘TV,공사현장TV,192,49,1,0.005208333333333333,0.02040816326530612
11996,갱맘TV,괴물쥐 유튜브,192,147,2,0.010416666666666666,0.013605442176870748
11997,갱맘TV,교율유튜브,192,1205,8,0.041666666666666664,0.006639004149377593
11998,갱맘TV,군밤갓,192,172,2,0.010416666666666666,0.011627906976744186
11999,갱맘TV,궁튜브GoongTube,192,56,1,0.005208333333333333,0.017857142857142856
12000,갱맘TV,귀배,192,107,4,0.020833333333333332,0.037383177570093455
12001,갱맘TV,그네샤코,192,225,3,0.015625,0.013333333333333334
12002,갱맘TV,그바,192,2,1,0.005208333333333333,0.5
12003,갱맘TV,글쟁이개랑,192,0,0,0.0,
12004,갱맘TV,금똥왁왁,192,76,3,0.015625,0.039473684210526314
12005,갱맘TV,금명상,192,427,6,0.03125,0.01405152224824356
12006,갱맘TV,기논,192,1117,11,0.057291666666666664,0.009847806624888093
12007,갱맘TV,김데데,192,0,0,0.0,
12008,갱맘TV,김때수,192,645,6,0.03125,0.009302325581395349
12009,갱맘TV,김똘빈,192,0,0,0.0,
12010,갱맘TV,김리븐,192,117,2,0.010416666666666666,0.017094017094017096
12011,갱맘TV,김망치 / Upgrade,192,1277,14,0.07291666666666667,0.01096319498825372
12012,갱맘TV,김소중,192,143,2,0.010416666666666666,0.013986013986013986
12013,갱맘TV,김재혁TV [트린다미어 장인랭킹 1등],192,0,0,0.0,
12014,갱맘TV,까부작GGATUBE,192,83,2,0.010416666666666666,0.024096385542168676
12015,갱맘TV,깻잎한장Challenger,192,74,1,0.005208333333333333,0.013513513513513514
12016,갱맘TV,꼬르Youtube,192,126,3,0.015625,0.023809523809523808
12017,갱맘TV,꼬수TV,192,2,1,0.005208333333333333,0.5
12018,갱맘TV,꾸락지,192,17,1,0.005208333333333333,0.058823529411764705
12019,갱맘TV,꾸르,192,71,2,0.010416666666666666,0.028169014084507043
12020,갱맘TV,꾹시,192,139,4,0.020833333333333332,0.02877697841726619
12021,갱맘TV,꿀꺽,192,34,1,0.005208333333333333,0.029411764705882353
12022,갱맘TV,꿀탱탱,192,85,1,0.005208333333333333,0.011764705882352941
12023,갱맘TV,날콤,192,626,4,0.020833333333333332,0.006389776357827476
12024,갱맘TV,"남구미호, 탑세주 장인랭킹1위 영상 강의",192,90,4,0.020833333333333332,0.044444444444444446
12025,갱맘TV,남부정 Nam Bu Jeong,192,57,1,0.005208333333333333,0.017543859649122806
12026,갱맘TV,노아TV,192,74,2,0.010416666666666666,0.02702702702702703
12027,갱맘TV,농림부장관,192,15,1,0.005208333333333333,0.06666666666666667
12028,갱맘TV,눈가루TV,192,0,0,0.0,
12029,갱맘TV,눈이내리는동네,192,205,3,0.015625,0.014634146341463415
12030,갱맘TV,다리킹갓성현,192,102,1,0.005208333333333333,0.00980392156862745
12031,갱맘TV,단순 DanSoon [ 단검에순보 ],192,152,2,0.010416666666666666,0.013157894736842105
12032,갱맘TV,담백한종훈이,192,102,3,0.015625,0.029411764705882353
12033,갱맘TV,대게Youtube,192,144,3,0.015625,0.020833333333333332
12034,갱맘TV,대붕이,192,106,1,0.005208333333333333,0.009433962264150943
12035,갱맘TV,더문,192,0,0,0.0,
12036,갱맘TV,덤 모,192,99,2,0.010416666666666666,0.020202020202020204
12037,갱맘TV,돌카사,192,49,0,0.0,0.0
12038,갱맘TV,딩거는 세체딩,192,25,1,0.005208333333333333,0.04
12039,갱맘TV,딩신TV,192,67,2,0.010416666666666666,0.029850746268656716
12040,갱맘TV,땅우양,192,54,1,0.005208333333333333,0.018518518518518517
12041,갱맘TV,떡호떡,192,471,4,0.020833333333333332,0.008492569002123142
12042,갱맘TV,똘킹,192,176,3,0.015625,0.017045454545454544
12043,갱맘TV,똥그랩,192,1162,13,0.06770833333333333,0.011187607573149742
12044,갱맘TV,뜨샤,192,148,2,0.010416666666666666,0.013513513513513514
12045,갱맘TV,띵띵태TV,192,77,1,0.005208333333333333,0.012987012987012988
12046,갱맘TV,람머르기니,192,92,2,0.010416666666666666,0.021739130434782608
12047,갱맘TV,럼블장인 강밍고,192,4,1,0.005208333333333333,0.25
12048,갱맘TV,레고77,192,11,1,0.005208333333333333,0.09090909090909091
12049,갱맘TV,레드판다,192,142,3,0.015625,0.02112676056338028
12050,갱맘TV,레오나는레모나,192,58,1,0.005208333333333333,0.017241379310344827
12051,갱맘TV,레조트 TV,192,20,1,0.005208333333333333,0.05
12052,갱맘TV,렝 황,192,196,5,0.026041666666666668,0.025510204081632654
12053,갱맘TV,롤노인TV,192,197,4,0.020833333333333332,0.02030456852791878
12054,갱맘TV,롤에낀선바,192,8,1,0.005208333333333333,0.125
12055,갱맘TV,롤장인,192,713,3,0.015625,0.004207573632538569
12056,갱맘TV,롤채널개태구,192,1,1,0.005208333333333333,1.0
12057,갱맘TV,루크윤,192,36,1,0.005208333333333333,0.027777777777777776
12058,갱맘TV,릉빵이 유튜브 [LEUNGTUBE],192,148,3,0.015625,0.02027027027027027
12059,갱맘TV,리그오브레전드 권진현 유튜브,192,0,0,0.0,
12060,갱맘TV,린드 GreenMond,192,455,4,0.020833333333333332,0.008791208791208791
12061,갱맘TV,막내현진,192,0,0,0.0,
12062,갱맘TV,맛나는꼬꼬,192,160,1,0.005208333333333333,0.00625
12063,갱맘TV,먹짱켄치TV,192,252,6,0.03125,0.023809523809523808
12064,갱맘TV,명조이,192,8,0,0.0,0.0
12065,갱맘TV,문타 MoonTa,192,131,4,0.020833333333333332,0.030534351145038167
12066,갱맘TV,물다이아,192,128,2,0.010416666666666666,0.015625
12067,갱맘TV,미과직msziggs,192,168,2,0.010416666666666666,0.011904761904761904
12068,갱맘TV,미니언고립,192,17,2,0.010416666666666666,0.11764705882352941
12069,갱맘TV,미스포츈외길인생,192,19,0,0.0,0.0
12070,갱맘TV,미토 유튜브,192,93,1,0.005208333333333333,0.010752688172043012
12071,갱맘TV,미포남,192,215,4,0.020833333333333332,0.018604651162790697
12072,갱맘TV,민드븐,192,155,2,0.010416666666666666,0.012903225806451613
12073,갱맘TV,민식박,192,0,0,0.0,
12074,갱맘TV,바이장인 김빠이,192,295,3,0.015625,0.010169491525423728
12075,갱맘TV,박남희,192,74,1,0.005208333333333333,0.013513513513513514
12076,갱맘TV,발__젭,192,124,0,0.0,0.0
12077,갱맘TV,밤송이,192,1181,9,0.046875,0.007620660457239628
12078,갱맘TV,방귀대장 신지드,192,85,1,0.005208333333333333,0.011764705882352941
12079,갱맘TV,백크 Baekk,192,14,2,0.010416666666666666,0.14285714285714285
12080,갱맘TV,베라스,192,1296,12,0.0625,0.009259259259259259
12081,갱맘TV,베타 Beta,192,93,1,0.005208333333333333,0.010752688172043012
12082,갱맘TV,벤타,192,2,0,0.0,0.0
12083,갱맘TV,병찬이구른다,192,387,6,0.03125,0.015503875968992248
12084,갱맘TV,봉추tv,192,359,8,0.041666666666666664,0.022284122562674095
12085,갱맘TV,부멘 Bumen,192,32,1,0.005208333333333333,0.03125
12086,갱맘TV,북백남,192,946,5,0.026041666666666668,0.005285412262156448
12087,갱맘TV,불남TV,192,24,0,0.0,0.0
12088,갱맘TV,블개,192,105,2,0.010416666666666666,0.01904761904761905
12089,갱맘TV,빵재애오,192,912,8,0.041666666666666664,0.008771929824561403
12090,갱맘TV,쁘장,192,128,3,0.015625,0.0234375
12091,갱맘TV,사이온원챔,192,9,1,0.005208333333333333,0.1111111111111111
12092,갱맘TV,산딕TV,192,17,1,0.005208333333333333,0.058823529411764705
12093,갱맘TV,살보YouTube,192,91,1,0.005208333333333333,0.01098901098901099
12094,갱맘TV,새루 유튜브/SaeRu YouTube,192,134,4,0.020833333333333332,0.029850746268656716
12095,갱맘TV,샌드박스 세레니티[Sandbox Serenity],192,494,7,0.036458333333333336,0.01417004048582996
12096,갱맘TV,샤코왕,192,25,1,0.005208333333333333,0.04
12097,갱맘TV,샤코장인 코시,192,77,1,0.005208333333333333,0.012987012987012988
12098,갱맘TV,서준석,192,402,1,0.005208333333333333,0.0024875621890547263
12099,갱맘TV,서포터 라콩,192,178,2,0.010416666666666666,0.011235955056179775
12100,갱맘TV,서포터 성훈[ LoL Sup Youtube ],192,21,1,0.005208333333333333,0.047619047619047616
12101,갱맘TV,서포터초아,192,0,0,0.0,
12102,갱맘TV,선마TV,192,93,5,0.026041666666666668,0.053763440860215055
12103,갱맘TV,세르델TV,192,56,1,0.005208333333333333,0.017857142857142856
12104,갱맘TV,세체뽀,192,120,2,0.010416666666666666,0.016666666666666666
12105,갱맘TV,소나선생YouTube,192,293,4,0.020833333333333332,0.013651877133105802
12106,갱맘TV,소라튜브SoraTube,192,14,1,0.005208333333333333,0.07142857142857142
12107,갱맘TV,소로,192,168,2,0.010416666666666666,0.011904761904761904
12108,갱맘TV,소미라,192,272,4,0.020833333333333332,0.014705882352941176
12109,갱맘TV,솔다Youtube,192,53,2,0.010416666666666666,0.03773584905660377
12110,갱맘TV,송화양 TV,192,148,1,0.005208333333333333,0.006756756756756757
12111,갱맘TV,수노공TV,192,20,0,0.0,0.0
12112,갱맘TV,수찬,192,21,1,0.005208333333333333,0.047619047619047616
12113,갱맘TV,순규박,192,386,5,0.026041666666666668,0.012953367875647668
12114,갱맘TV,쉔붕이,192,136,2,0.010416666666666666,0.014705882352941176
12115,갱맘TV,슈퍼갱이 SUPERGANGY //탈리야 장인 랭킹 1위,192,64,1,0.005208333333333333,0.015625
12116,갱맘TV,스간TV,192,23,1,0.005208333333333333,0.043478260869565216
12117,갱맘TV,스카너맘,192,645,9,0.046875,0.013953488372093023
12118,갱맘TV,스팔탄- 몰왕검판테온,192,7,1,0.005208333333333333,0.14285714285714285
12119,갱맘TV,시간의 숲,192,240,4,0.020833333333333332,0.016666666666666666
12120,갱맘TV,시야다,192,275,5,0.026041666666666668,0.01818181818181818
12121,갱맘TV,시월챌가 렝가장인,192,83,3,0.015625,0.03614457831325301
12122,갱맘TV,시크릿웨폰,192,0,0,0.0,
12123,갱맘TV,신버니 [뉴메타 서포터채널],192,29,1,0.005208333333333333,0.034482758620689655
12124,갱맘TV,신세YouTube,192,70,1,0.005208333333333333,0.014285714285714285
12125,갱맘TV,신지드장인 넙적이,192,0,0,0.0,
12126,갱맘TV,신지드한우물,192,88,4,0.020833333333333332,0.045454545454545456
12127,갱맘TV,쌀튜브 Thal YouTube,192,5,2,0.010416666666666666,0.4
12128,갱맘TV,쏘핫트,192,189,4,0.020833333333333332,0.021164021164021163
12129,갱맘TV,쓰리컨드,192,54,2,0.010416666666666666,0.037037037037037035
12130,갱맘TV,쓸마,192,210,4,0.020833333333333332,0.01904761904761905
12131,갱맘TV,씨르멍,192,90,1,0.005208333333333333,0.011111111111111112
12132,갱맘TV,아라드,192,131,4,0.020833333333333332,0.030534351145038167
12133,갱맘TV,아라미누나,192,138,5,0.026041666666666668,0.036231884057971016
12134,갱맘TV,아무무장인 땅꾸넝 league of legends,192,136,2,0.010416666666666666,0.014705882352941176
12135,갱맘TV,아무무장인_미노미노,192,54,0,0.0,0.0
12136,갱맘TV,아슬라YouTube,192,32,0,0.0,0.0
12137,갱맘TV,악시,192,8,1,0.005208333333333333,0.125
12138,갱맘TV,알파카TV,192,211,2,0.010416666666666666,0.009478672985781991
12139,갱맘TV,애디,192,629,9,0.046875,0.014308426073131956
12140,갱맘TV,애쉬TV,192,271,2,0.010416666666666666,0.007380073800738007
12141,갱맘TV,앰비션 유튜브 [AMTUBE],192,13,1,0.005208333333333333,0.07692307692307693
12142,갱맘TV,양여명,192,1330,11,0.057291666666666664,0.008270676691729323
12143,갱맘TV,어니우기,192,117,3,0.015625,0.02564102564102564
12144,갱맘TV,엄졸렬,192,340,5,0.026041666666666668,0.014705882352941176
12145,갱맘TV,에반스,192,12,1,0.005208333333333333,0.08333333333333333
12146,갱맘TV,에프람,192,78,0,0.0,0.0
12147,갱맘TV,엑조Ekzo,192,163,1,0.005208333333333333,0.006134969325153374
12148,갱맘TV,엔마유튜브,192,16,1,0.005208333333333333,0.0625
12149,갱맘TV,여왕럭스,192,728,9,0.046875,0.012362637362637362
12150,갱맘TV,여우비,192,152,1,0.005208333333333333,0.006578947368421052
12151,갱맘TV,연산동나미TV [서폿만 한우물],192,117,3,0.015625,0.02564102564102564
12152,갱맘TV,오공갓,192,86,2,0.010416666666666666,0.023255813953488372
12153,갱맘TV,오대관.Ohdaegwan,192,58,0,0.0,0.0
12154,갱맘TV,오리아나장인박부박,192,81,0,0.0,0.0
12155,갱맘TV,오천만,192,37,1,0.005208333333333333,0.02702702702702703
12156,갱맘TV,오피피,192,185,2,0.010416666666666666,0.010810810810810811
12157,갱맘TV,옥시농 / 뉴메타 원포터 서폿 채널,192,57,2,0.010416666666666666,0.03508771929824561
12158,갱맘TV,왕청포도,192,24,1,0.005208333333333333,0.041666666666666664
12159,갱맘TV,요니Yony,192,53,2,0.010416666666666666,0.03773584905660377
12160,갱맘TV,요들맨,192,34,0,0.0,0.0
12161,갱맘TV,요들장전,192,8,1,0.005208333333333333,0.125
12162,갱맘TV,용주TV,192,35,1,0.005208333333333333,0.02857142857142857
12163,갱맘TV,우에하라아리,192,63,2,0.010416666666666666,0.031746031746031744
12164,갱맘TV,우주최강올라프,192,908,8,0.041666666666666664,0.00881057268722467
12165,갱맘TV,욱쓰맨 Youtube,192,1185,13,0.06770833333333333,0.010970464135021098
12166,갱맘TV,울부짖는마오카이,192,143,3,0.015625,0.02097902097902098
12167,갱맘TV,웅영이 TV,192,194,2,0.010416666666666666,0.010309278350515464
12168,갱맘TV,웅플,192,51,1,0.005208333333333333,0.0196078431372549
12169,갱맘TV,워누사,192,177,2,0.010416666666666666,0.011299435028248588
12170,갱맘TV,워윅의황제,192,9,1,0.005208333333333333,0.1111111111111111
12171,갱맘TV,원딜러 준비준비,192,20,1,0.005208333333333333,0.05
12172,갱맘TV,원핸드,192,125,2,0.010416666666666666,0.016
12173,갱맘TV,위대한석상youtube,192,10,1,0.005208333333333333,0.1
12174,갱맘TV,위즐링,192,60,1,0.005208333333333333,0.016666666666666666
12175,갱맘TV,유매드브로,192,62,1,0.005208333333333333,0.016129032258064516
12176,갱맘TV,유틸서폿유찬이,192,654,5,0.026041666666666668,0.00764525993883792
12177,갱맘TV,윤귀중,192,90,2,0.010416666666666666,0.022222222222222223
12178,갱맘TV,율드댕tv,192,267,3,0.015625,0.011235955056179775
12179,갱맘TV,으댜다,192,290,2,0.010416666666666666,0.006896551724137931
12180,갱맘TV,이렐리아만합니다,192,90,3,0.015625,0.03333333333333333
